,return,S&P500,Interest_rate,net_value,cum_profit,benchmark,benchmark_return,Annu_return,algo_volatility,xret,ex_return,sharpe,IR,hit_rate,VaR,CVaR,max_drawdown_profit,max_drawdown_ret,max_drawdown_profit_start,max_drawdown_profit_end
1126,0.0009289792008530421,1289.089966,0.0056700000000000006,0.0024035168241280627,-703.8973940899701,0.8557762491179897,-0.004947922809725955,-0.0626229640375961,0.7434441358715492,0.0009062992008530422,0.005876902010578998,-1.3532720896448,-1.222279437038736,0.36645962732919257,0.6593270257506334,1.790259029912274,760.4445568433836,0.9982185150949354,,
1127,0.0007490051271361507,1293.670044,0.005623,0.002405317070552493,-703.7835710049322,0.8588167831962045,0.0035529545034096817,-0.06255688970313109,0.7431172469450998,0.0007265131271361507,-0.002803949376273531,-1.3524484634707472,-1.2225016931748647,0.36613475177304966,0.6592532032826514,1.790259029912274,760.4445568433836,0.9982185150949354,,
1128,-0.004627953368117775,1308.040039,0.005612000000000001,0.0023941853753144384,-704.4987865485348,0.8683564590491653,0.011107929001407692,-0.06256630236096652,0.7427875528317472,-0.004650401368117775,-0.015735882369525465,-1.3532369931288264,-1.2262221783278495,0.36581045172719223,0.6591793808146691,1.790259029912274,760.9076912541457,0.9982237830207705,,
1129,-0.008109888679107608,1314.5,0.005612000000000001,0.002374768798443491,-705.7245490756231,0.8726449736911515,0.004938656927458171,-0.06262446205682215,0.7424608018150836,-0.008132336679107607,-0.013048545606565778,-1.3550595763087327,-1.2292185481756328,0.3654867256637168,0.659105558346687,1.790259029912274,762.133453781234,0.998238187942742,,
1130,-0.015435456146104917,1315.380005,0.0056110000000000005,0.0023381131587979784,-708.0177585514548,0.8732291744823824,0.0006694598706731966,-0.06278502093175124,0.7421515414372531,-0.015457900146104916,-0.016104916016778114,-1.359034628213008,-1.2330317144285288,0.3651635720601238,0.6590317358787048,1.790259029912274,764.4266632570657,0.9982653823154894,,
1131,-0.011494056482204161,1316.0,0.005601000000000001,0.00231123875408897,-709.6666845205432,0.8736407648364818,0.00047134288011324067,-0.0628901950867116,0.7418315154507621,-0.011516460482204161,-0.011965399362317402,-1.361851649277758,-1.2357316015650286,0.36484098939929327,0.6589579134107227,1.790259029912274,766.0755892261541,0.9982853201091303,,
1132,-0.009811012208162686,1314.650024,0.0055910000000000005,0.002288563162456624,-711.0440281059106,0.8727445687383428,-0.001025817629179308,-0.06297167523561695,0.7415085567534955,-0.009833376208162686,-0.008785194578983378,-1.3641709895337775,-1.237572107300142,0.3645189761694616,0.6588840909427406,1.790259029912274,767.4529328115215,0.9983021428544727,,
1133,-0.004361901065543561,1326.060059,0.005566,0.002278580676359741,-711.6478226096489,0.8803192432856156,0.008679142579165963,-0.06297696741235266,0.7411809843481586,-0.004384165065543561,-0.013041043644709524,-1.3648746369799936,-1.2405568601823245,0.36419753086419754,0.6588102684747584,1.790259029912274,768.0567273152598,0.998309548739365,,
1134,-0.0037570530492792202,1318.430054,0.005531,0.0022700199278815948,-712.1564784960256,0.8752539823403981,-0.005753890970635217,-0.0629738168455243,0.7408538319270516,-0.0037791770492792203,0.001996837921355997,-1.365397824694577,-1.239459212593242,0.36475770925110135,0.6587364460067763,1.790259029912274,768.5653832016365,0.9983158998544284,,
1135,-0.009609132452083871,1316.329956,0.005511,0.0022482070057257106,-713.4692961324388,0.8738598096785809,-0.0015928778274041271,-0.06305219561873013,0.7405318125791506,-0.009631176452083872,-0.008016254624679744,-1.3676537507418665,-1.241088692841638,0.3644366197183099,0.6586626235387942,1.790259029912274,769.8782008380497,0.9983320825957896,,
1136,-0.001936446342530969,1313.01001,0.005468499999999999,0.0022438534734922203,-713.7300304733001,0.8716558277920643,-0.0025221229562294007,-0.0630236443066058,0.740206140753316,-0.001958320342530969,0.0005856766136984317,-1.3676329709613666,-1.2403787790732477,0.3649956024626209,0.6585888010708121,1.790259029912274,770.138935178911,0.9983353124283466,,
